name,begin,length,end,BLAST,BLAST score,refseq,reverse complement,polymerase type,polymerase type support,polymerase subtype,polymerase subtype support,capsid type,capsid type support,capsid subtype,capsid subtype support
MK729086.1,0,7496,7496,Caliciviridae Norovirus GII,78.095856,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
MK301293.1,16,7534,7553,Caliciviridae Norovirus GII,86.97094,NC_029646,FALSE,GII.P7,98.0,,,GII.6,100.0,,
MH933795.1,120,7327,7453,Caliciviridae Sapovirus GII,69.199776,NC_006554,FALSE,,,,,GII.5,91.0,,
MH933794.1,1,7367,7368,Caliciviridae Sapovirus GIV,90.58807,DQ366346,FALSE,,,,,,,,
MH933793.1,0,7451,7451,Caliciviridae Sapovirus GII,82.52883,NC_006554,FALSE,,,,,GII.6,100.0,,
MK213549.1,0,7475,7469,Caliciviridae Norovirus GII,93.79264,NC_029646,FALSE,GII.P8,100.0,,,GII.8,100.0,,
KF895848.3,4304,3273,7577,Caliciviridae Norovirus GII,82.0109,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
MG892094.2,4303,2195,6498,Caliciviridae Norovirus GII,70.33434,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KJ634708.2,4279,3193,7472,Caliciviridae Norovirus GII,79.26902,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MG599960.1,326,5721,6047,Caliciviridae Norovirus GIII,77.58621,NC_029645,FALSE,,,,,,,,
MG599959.1,,4604,,Unassigned,67.10526,,FALSE,,,,,,,,
MG599978.1,36,7380,7428,Caliciviridae Salmonid calicivirus unclassified,66.51757,NC_024031,FALSE,,,,,,,,
MG599977.1,-55,7535,7480,Caliciviridae Salmonid calicivirus unclassified,60.674156,NC_024031,FALSE,,,,,,,,
MG599975.1,1350,6273,7623,Caliciviridae Salmonid calicivirus unclassified,63.01887,NC_024031,FALSE,,,,,,,,
MG599974.1,213,7368,7581,Caliciviridae Salmonid calicivirus unclassified,60.83086,NC_024031,FALSE,,,,,,,,
MG599973.1,323,6799,7122,Caliciviridae Valovirus unclassified,56.81063,NC_012699,FALSE,,,,,,,,
MG599971.1,434,7003,7437,Unassigned,73.46939,NC_029645,FALSE,,,,,,,,
MG599970.1,-202,7725,7523,Caliciviridae Salmonid calicivirus unclassified,59.55056,NC_024031,FALSE,,,,,,,,
MG599969.1,221,7405,7623,Caliciviridae Salmonid calicivirus unclassified,64.253395,NC_024031,FALSE,,,,,,,,
MG599968.1,220,7365,7585,Caliciviridae Salmonid calicivirus unclassified,60.869564,NC_024031,FALSE,,,,,,,,
MG599966.1,187,7478,7665,Caliciviridae Salmonid calicivirus unclassified,63.525837,NC_024031,FALSE,,,,,,,,
MG599965.1,468,6435,6903,Unassigned,76.47059,NC_025676,FALSE,,,,,,,,
MG599964.1,,6479,,Unassigned,78.84615,,FALSE,,,,,,,,
MG599963.1,194,7212,7418,Caliciviridae Salmonid calicivirus unclassified,70.88415,NC_024031,FALSE,,,,,,,,
MG599958.1,570,6816,7386,Caliciviridae Salmonid calicivirus unclassified,56.54596,NC_024031,FALSE,,,,,,,,
LC349991.1,3464,3432,6899,Caliciviridae Norovirus GII,75.33207,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC349990.1,3464,3432,6899,Caliciviridae Norovirus GII,75.37002,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC349988.1,3464,3432,6899,Caliciviridae Norovirus GII,75.60423,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC349987.1,3464,3432,6899,Caliciviridae Norovirus GII,75.45317,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MH218702.1,0,7517,7523,Caliciviridae Norovirus GII,85.173035,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH218701.1,0,7546,7552,Caliciviridae Norovirus GII,84.992615,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH218700.1,0,7571,7577,Caliciviridae Norovirus GII,85.12383,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH218699.1,0,7560,7566,Caliciviridae Norovirus GII,85.10743,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH218698.1,0,7571,7577,Caliciviridae Norovirus GII,84.68099,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Sydney_2012,100.0
MH218697.1,0,7545,7545,Caliciviridae Norovirus GII,85.81711,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.2,100.0,,
MH218696.1,0,7548,7548,Caliciviridae Norovirus GII,81.05794,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MH218695.1,0,7574,7580,Caliciviridae Norovirus GII,84.59898,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Sydney_2012,100.0
MH218694.1,0,7547,7553,Caliciviridae Norovirus GII,85.091034,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH218693.1,0,7548,7548,Caliciviridae Norovirus GII,80.88433,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MH218692.1,6,7502,7505,Caliciviridae Norovirus GII,87.38159,NC_029646,FALSE,GII.P7,100.0,,,GII.7,100.0,,
MH218691.1,0,7550,7556,Caliciviridae Norovirus GII,84.440414,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Sydney_2012,100.0
MH362763.1,247,2661,2908,Caliciviridae Sapovirus GIV,60.869564,DQ366346,FALSE,,,,,,,,
MG674584.1,11,7450,7455,Caliciviridae Sapovirus GII,67.80211,NC_006554,FALSE,,,,,GII.7,100.0,,
MG674583.1,86,7300,7383,Caliciviridae Sapovirus GII,67.992615,NC_006554,FALSE,,,,,GII.7,100.0,,
MG012463.1,0,7437,7427,Caliciviridae Sapovirus GIV,95.21312,DQ366346,FALSE,,,,,,,,
MG012462.1,0,7415,7405,Caliciviridae Sapovirus GIV,95.14497,DQ366346,FALSE,,,,,,,,
MG012461.1,0,7437,7427,Caliciviridae Sapovirus GIV,95.10555,DQ366346,FALSE,,,,,,,,
MG012460.1,1,7436,7427,Caliciviridae Sapovirus GIV,95.30662,DQ366346,FALSE,,,,,,,,
MG012459.1,1,7414,7415,Caliciviridae Sapovirus GIV,95.13418,DQ366346,FALSE,,,,,,,,
MG012458.1,1,7412,7413,Caliciviridae Sapovirus GIV,94.94443,DQ366346,FALSE,,,,,,,,
MG012457.1,0,7420,7420,Caliciviridae Sapovirus GIV,94.945114,DQ366346,FALSE,,,,,,,,
MG012456.1,1,7413,7414,Caliciviridae Sapovirus GIV,94.93088,DQ366346,FALSE,,,,,,,,
MG012455.1,-1,7426,7425,Caliciviridae Sapovirus GIV,95.10774,DQ366346,FALSE,,,,,,,,
MG012454.1,1,7401,7402,Caliciviridae Sapovirus GIV,95.58146,DQ366346,FALSE,,,,,,,,
MG012453.1,1,7404,7402,Caliciviridae Sapovirus GII,68.14367,NC_006554,FALSE,,,,,GII.7,100.0,,
LC380411.1,0,7443,7446,Caliciviridae Sapovirus GI,74.30247,NC_006269,FALSE,,,,,GI.6,100.0,,
MF067043.1,0,7383,7382,Caliciviridae Norovirus GV,87.105515,NC_008311,FALSE,,,,,,,,
MF944258.1,-2,7484,7485,Caliciviridae Sapovirus GII,89.815315,NC_006554,FALSE,,,,,GII.3,100.0,,
KY424350.1,32,7527,7556,Caliciviridae Norovirus GII,75.535065,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
KY424348.1,41,7521,7565,Caliciviridae Norovirus GII,88.94681,NC_029646,FALSE,GII.P6,87.0,,,GII.6,100.0,,
KY424347.1,41,7521,7565,Caliciviridae Norovirus GII,88.96165,NC_029646,FALSE,GII.P6,80.0,,,GII.6,100.0,,
KY424346.1,41,7521,7565,Caliciviridae Norovirus GII,88.94829,NC_029646,FALSE,GII.P6,90.0,,,GII.6,100.0,,
KY424344.1,44,7509,7556,Caliciviridae Norovirus GII,87.45989,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
KY424340.1,35,7521,7562,Caliciviridae Norovirus GII,87.28562,NC_029646,FALSE,GII.P4,100.0,Camberwell_1994,94.0,GII.4,100.0,Camberwell_1994,100.0
KY424339.1,35,7521,7562,Caliciviridae Norovirus GII,87.26913,NC_029646,FALSE,GII.P4,100.0,Camberwell_1994,98.0,GII.4,100.0,Camberwell_1994,100.0
KY424338.1,35,7521,7562,Caliciviridae Norovirus GII,87.41755,NC_029646,FALSE,GII.P4,100.0,Camberwell_1994,98.0,GII.4,100.0,Camberwell_1994,100.0
MG214686.1,5313,2010,7320,Caliciviridae Vesivirus Feline calicivirus,76.56717,NC_001481,FALSE,,,,,,,,
MG214685.1,5313,2007,7320,Caliciviridae Vesivirus Feline calicivirus,78.07673,NC_001481,FALSE,,,,,,,,
MG214684.1,5313,2010,7320,Caliciviridae Vesivirus Feline calicivirus,76.36816,NC_001481,FALSE,,,,,,,,
MG214683.1,5313,2007,7320,Caliciviridae Vesivirus Feline calicivirus,76.18336,NC_001481,FALSE,,,,,,,,
MG214682.1,5313,2007,7320,Caliciviridae Vesivirus Feline calicivirus,76.43249,NC_001481,FALSE,,,,,,,,
MG763954.1,9,7357,7363,Caliciviridae Lagovirus unclassified,83.636856,NC_011704,FALSE,,,,,,,,
MG763953.1,9,7366,7375,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.79196,NC_001543,FALSE,,,,,,,,
MG763952.1,9,7357,7363,Caliciviridae Lagovirus unclassified,83.56891,NC_011704,FALSE,,,,,,,,
MG763951.1,9,7357,7375,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,84.72298,NC_001543,FALSE,,,,,,,,
MG763950.1,9,7357,7375,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,84.73656,NC_001543,FALSE,,,,,,,,
MG763949.1,127,7239,7375,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,84.7694,NC_001543,FALSE,,,,,,,,
MG763948.1,9,7363,7375,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,86.97718,NC_001543,FALSE,,,,,,,,
MG763947.1,9,7366,7375,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.68333,NC_001543,FALSE,,,,,,,,
MG763946.1,9,7357,7363,Caliciviridae Lagovirus unclassified,83.75917,NC_011704,FALSE,,,,,,,,
MG763945.1,23,7343,7375,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,84.74622,NC_001543,FALSE,,,,,,,,
MG763944.1,9,7357,7363,Caliciviridae Lagovirus unclassified,83.85431,NC_011704,FALSE,,,,,,,,
KF931221.2,4279,2404,6683,Caliciviridae Norovirus GII,82.01285,NC_029646,FALSE,GII.P4,100.0,Yerseke_2006a,100.0,GII.4,100.0,Could not assign,
KF931219.2,4279,2404,6683,Caliciviridae Norovirus GII,63.115944,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,99.0
KF931212.2,4279,2404,6683,Caliciviridae Norovirus GII,81.870094,NC_029646,FALSE,GII.P4,100.0,Yerseke_2006a,88.0,GII.4,100.0,Could not assign,
KF931208.2,4279,2404,6683,Caliciviridae Norovirus GII,82.22698,NC_029646,FALSE,GII.P4,100.0,Hunter_2004,94.0,GII.4,100.0,Could not assign,
KF895814.2,4279,2389,6668,Caliciviridae Norovirus GII,57.370186,NC_029646,FALSE,GII.P33 (GII.Pg),100.0,,,GII.1,100.0,,
LC081178.1,5163,2307,7470,Caliciviridae Sapovirus GI,82.05742,NC_006269,FALSE,,,,,GI.2,100.0,,
LC081170.1,5163,2307,7470,Caliciviridae Sapovirus GI,81.937805,NC_006269,FALSE,,,,,GI.2,100.0,,
LC081169.1,5163,2308,7471,Caliciviridae Sapovirus GI,81.937805,NC_006269,FALSE,,,,,GI.2,100.0,,
LC081166.1,5163,2307,7470,Caliciviridae Sapovirus GI,82.05742,NC_006269,FALSE,,,,,GI.2,100.0,,
LC081164.1,5163,2307,7470,Caliciviridae Sapovirus GI,82.05742,NC_006269,FALSE,,,,,GI.2,100.0,,
LC081162.1,5163,2307,7470,Caliciviridae Sapovirus GI,82.17703,NC_006269,FALSE,,,,,GI.2,100.0,,
LC081155.1,5163,2307,7470,Caliciviridae Sapovirus GI,82.41627,NC_006269,FALSE,,,,,GI.2,100.0,,
AB662901.1,4384,2329,6713,Caliciviridae Norovirus GII,76.27021,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
AB662900.1,4384,2329,6713,Caliciviridae Norovirus GII,76.21247,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
AB662899.1,4384,2329,6713,Caliciviridae Norovirus GII,76.21247,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213890.1,3571,3142,6713,Caliciviridae Norovirus GII,76.667984,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213889.1,3571,3142,6713,Caliciviridae Norovirus GII,76.39163,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213888.1,3571,3142,6713,Caliciviridae Norovirus GII,76.549545,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213887.1,3571,3142,6713,Caliciviridae Norovirus GII,76.549545,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213886.1,3571,3142,6713,Caliciviridae Norovirus GII,76.58903,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213885.1,3571,3142,6713,Caliciviridae Norovirus GII,75.83497,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC228948.1,22,7500,7528,Caliciviridae Norovirus GII,76.22492,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG551869.1,220,7307,7524,Caliciviridae Norovirus GII,69.67753,NC_029646,FALSE,GII.P23,100.0,,,GII.23,100.0,,
MG495084.1,236,7249,7482,Caliciviridae Norovirus GII,68.27455,NC_029646,FALSE,GII.P24,100.0,,,GII.24,100.0,,
MG495083.1,243,7200,7443,Caliciviridae Norovirus GII,70.00712,NC_029646,FALSE,GII.P25,100.0,,,GII.25 (GII.22),100.0,,
MG495082.1,298,7139,7434,Caliciviridae Norovirus GII,69.16797,NC_029646,FALSE,GII.PNA5,100.0,,,GII.22,100.0,,
LC209481.1,0,7533,7536,Caliciviridae Norovirus GII,76.55714,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC209480.1,0,7533,7536,Caliciviridae Norovirus GII,76.55714,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MF421661.1,27,7385,7412,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.6206,NC_001543,FALSE,,,,,,,,
MF421660.1,27,7385,7412,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.93314,NC_001543,FALSE,,,,,,,,
MF421659.1,27,7385,7412,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.511894,NC_001543,FALSE,,,,,,,,
MF421658.1,27,7384,7411,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.46601,NC_001543,FALSE,,,,,,,,
MF421657.1,27,7385,7412,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.75649,NC_001543,FALSE,,,,,,,,
MF421656.1,27,7385,7412,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.6206,NC_001543,FALSE,,,,,,,,
MF421655.1,27,7385,7412,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.63083,NC_001543,FALSE,,,,,,,,
MF421654.1,27,7385,7412,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.60702,NC_001543,FALSE,,,,,,,,
MF421653.1,27,7385,7412,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.637695,NC_001543,FALSE,,,,,,,,
MF421652.1,27,7385,7412,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.47112,NC_001543,FALSE,,,,,,,,
MF421651.1,27,7384,7411,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.72931,NC_001543,FALSE,,,,,,,,
MF421650.1,27,7385,7412,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.60702,NC_001543,FALSE,,,,,,,,
MF421649.1,27,7385,7412,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.60702,NC_001543,FALSE,,,,,,,,
MF421647.1,27,7385,7412,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.6206,NC_001543,FALSE,,,,,,,,
MF140674.1,24,7485,7515,Caliciviridae Norovirus GII,85.229706,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MF140673.1,19,7496,7521,Caliciviridae Norovirus GII,85.274765,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MF140672.1,24,7426,7456,Caliciviridae Norovirus GII,85.24617,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MF140671.1,24,7535,7565,Caliciviridae Norovirus GII,85.229706,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MF140670.1,15,7453,7474,Caliciviridae Norovirus GII,84.79119,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,New_Orleans_2009,100.0
MF140669.1,16,7523,7545,Caliciviridae Norovirus GII,84.7572,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,New_Orleans_2009,100.0
MF140668.1,16,7533,7555,Caliciviridae Norovirus GII,85.051796,NC_029646,FALSE,GII.P4,98.0,Could not assign,,GII.4,100.0,Could not assign,
MF140667.1,16,7508,7530,Caliciviridae Norovirus GII,85.068245,NC_029646,FALSE,GII.P4,99.0,Could not assign,,GII.4,100.0,Could not assign,
MF140666.1,36,7518,7560,Caliciviridae Norovirus GII,84.88698,NC_029646,FALSE,GII.P4,100.0,Could not assign,,GII.4,100.0,Could not assign,
MF140665.1,16,7508,7530,Caliciviridae Norovirus GII,85.002464,NC_029646,FALSE,GII.P4,100.0,Could not assign,,GII.4,100.0,Could not assign,
KY496328.1,225,7263,7485,Caliciviridae Norovirus GII,69.802246,NC_029646,FALSE,GII.P23,100.0,,,GII.23,100.0,,
MF918359.2,1,7565,7560,Caliciviridae Norovirus GII,75.66198,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MF167652.1,4,7502,7506,Caliciviridae Norovirus GII,76.494675,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MF167651.1,4,7502,7506,Caliciviridae Norovirus GII,76.62955,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC215902.1,2758,4419,7177,Caliciviridae Sapovirus GXI,84.88557,LC215899,FALSE,,,,,,,,
KY040366.1,-10,7531,7523,Caliciviridae Sapovirus GV,78.837456,NC_027026,FALSE,,,,,,,,
KX980412.1,0,7429,7429,Caliciviridae Sapovirus GI,92.90617,NC_006269,FALSE,,,,,GI.1,100.0,,
KP144791.2,9,7428,7437,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,89.84922,NC_001543,FALSE,,,,,,,,
AY587998.1,4303,3255,7564,Caliciviridae Norovirus GII,77.20178,NC_029646,FALSE,GII.P4,100.0,Farmington_Hills_2002,100.0,GII.4,100.0,Farmington_Hills_2002,100.0
KU561252.1,0,7556,7550,Caliciviridae Norovirus GII,75.79618,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
KU561251.1,0,7551,7545,Caliciviridae Norovirus GII,75.91444,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
KU561250.1,0,7551,7545,Caliciviridae Norovirus GII,75.87784,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
KT327081.1,3,7441,7444,Caliciviridae Sapovirus GI,92.90236,NC_006269,FALSE,,,,,GI.1,100.0,,
KR052022.1,3654,3881,7538,Caliciviridae Norovirus GII,75.274506,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
KR052021.1,3411,4140,7554,Caliciviridae Norovirus GII,75.57365,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
KR052020.1,3418,4105,7526,Caliciviridae Norovirus GII,75.593475,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
KR052019.1,3424,4120,7547,Caliciviridae Norovirus GII,75.72491,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
KT970059.1,19,7685,7704,Caliciviridae Vesivirus Feline calicivirus,78.636185,NC_001481,FALSE,,,,,,,,
AJ011099.1,24,7338,7359,Caliciviridae Norovirus GIII,72.75136,NC_029645,FALSE,,,,,,,,
KU311160.2,-24,7508,7469,Caliciviridae Norovirus GII,65.02849,NC_029646,FALSE,GII.P40,100.0,,,GII.5,100.0,,
KP407450.1,-21,7740,7707,Caliciviridae Norovirus GI,71.31275,NC_001959,FALSE,GI.P8,100.0,,,GI.8,100.0,,
AY082891.1,0,7453,7453,Caliciviridae Nebovirus unclassified,100.0,NC_006875,FALSE,,,,,,,,
AY082890.1,4249,3205,7454,Caliciviridae Nebovirus unclassified,89.76378,NC_006875,FALSE,,,,,,,,
KT000003.1,0,7681,7683,Caliciviridae Vesivirus Feline calicivirus,79.40909,NC_001481,FALSE,,,,,,,,
AB933665.1,4,7509,7516,Caliciviridae Norovirus GII,84.02679,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB933664.1,4,7509,7519,Caliciviridae Norovirus GII,85.033676,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB933663.1,4,7509,7516,Caliciviridae Norovirus GII,83.97896,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB933662.1,4,7509,7516,Caliciviridae Norovirus GII,83.9949,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB933661.1,4,7509,7516,Caliciviridae Norovirus GII,84.042725,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
AB933660.1,4,7509,7516,Caliciviridae Norovirus GII,84.01084,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
KT006728.1,27,7383,7413,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,95.03114,NC_001543,FALSE,,,,,,,,
KT006727.1,27,7383,7413,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,95.13946,NC_001543,FALSE,,,,,,,,
KT006725.1,27,7383,7413,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,95.15299,NC_001543,FALSE,,,,,,,,
KT006723.1,27,7383,7413,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,95.23423,NC_001543,FALSE,,,,,,,,
KT006722.1,27,7383,7413,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,95.599785,NC_001543,FALSE,,,,,,,,
KT006721.1,27,7383,7413,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,95.11238,NC_001543,FALSE,,,,,,,,
KM036381.1,3961,3780,7732,Caliciviridae Norovirus GI,75.800415,NC_001959,FALSE,GI.P4,100.0,,,GI.4,100.0,,
KM036380.1,13,7435,7451,Caliciviridae Norovirus GII,76.29289,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
KM036379.1,271,7146,7402,Caliciviridae Norovirus GII,70.28134,NC_029646,FALSE,GII.P40,100.0,,,GII.5,100.0,,
KM036378.1,3385,4173,7543,Caliciviridae Norovirus GII,73.50614,NC_029646,FALSE,GII.P40,100.0,,,GII.5,100.0,,
KM036375.1,4102,2630,6735,Caliciviridae Norovirus GII,90.57034,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
KM036374.1,3613,3974,7590,Caliciviridae Norovirus GII,89.6648,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
KM036373.1,3448,3280,6731,Caliciviridae Norovirus GII,89.69512,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
KM036372.1,4198,3536,7722,Caliciviridae Norovirus GI,74.7349,NC_001959,FALSE,GI.P11 (GI.Pb),100.0,,,GI.6,100.0,,
KJ955493.1,0,7564,7570,Caliciviridae Norovirus GII,85.05823,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
KJ955492.1,0,7564,7570,Caliciviridae Norovirus GII,85.18944,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
KC517371.1,5002,2511,7516,Caliciviridae Norovirus GII,67.92157,NC_029646,FALSE,,,,,GII.4,100.0,Den_Haag_2006b,100.0
KC517370.1,5045,2468,7519,Caliciviridae Norovirus GII,69.275925,NC_029646,FALSE,,,,,GII.4,100.0,Sydney_2012,100.0
KC517369.1,4,7509,7516,Caliciviridae Norovirus GII,83.73984,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
KM878681.1,0,7472,7462,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,85.13496,NC_001543,FALSE,,,,,,,,
KM979445.1,0,7421,7421,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,84.98441,NC_001543,FALSE,,,,,,,,
KM111171.1,56,7728,7786,Caliciviridae Vesivirus Feline calicivirus,79.94754,NC_001481,FALSE,,,,,,,,
KM111170.1,56,7634,7692,Caliciviridae Vesivirus Feline calicivirus,79.881966,NC_001481,FALSE,,,,,,,,
KM016908.1,0,7705,7705,Caliciviridae Vesivirus Feline calicivirus,80.130974,NC_001481,FALSE,,,,,,,,
KJ577140.1,7,7418,7443,Caliciviridae Salmonid calicivirus unclassified,71.22355,NC_024031,FALSE,,,,,,,,
KJ577139.1,0,7443,7443,Caliciviridae Salmonid calicivirus unclassified,100.0,NC_024031,FALSE,,,,,,,,
KJ944377.1,0,7683,7683,Caliciviridae Vesivirus Feline calicivirus,91.813095,NC_001481,FALSE,,,,,,,,
KJ606959.1,24,7365,7389,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,97.63683,NC_001543,FALSE,,,,,,,,
KJ606958.1,24,7346,7370,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,97.6722,NC_001543,FALSE,,,,,,,,
KF594476.1,27,7356,7383,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,95.30995,NC_001543,FALSE,,,,,,,,
KF594475.1,27,7356,7383,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,95.81294,NC_001543,FALSE,,,,,,,,
KF594474.1,27,7356,7383,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,96.46547,NC_001543,FALSE,,,,,,,,
KF594473.1,27,7356,7383,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,99.10277,NC_001543,FALSE,,,,,,,,
KF204570.1,0,7371,7371,Caliciviridae Sapovirus GIII,84.83589,NC_000940,FALSE,,,,,,,,
KC792282.1,5084,2429,7519,Caliciviridae Norovirus GII,68.41066,NC_029646,FALSE,,,,,GII.4,100.0,Sydney_2012,100.0
KC792281.1,5084,2429,7519,Caliciviridae Norovirus GII,68.213234,NC_029646,FALSE,,,,,GII.4,100.0,Sydney_2012,100.0
